id,name,open,labeled,commented,closed
MDU6SXNzdWUyNTgzNzM0OA==,https://github.com/swagger-api/swagger-codegen/issues/129,2014-01-17T21:14:56Z,,2014-01-17T21:17:19Z,2014-03-08T20:51:11Z
MDU6SXNzdWUyNTg0MjQ0Ng==,https://github.com/swagger-api/swagger-codegen/issues/130,2014-01-17T22:29:34Z,,2014-01-17T22:35:11Z,2014-01-24T16:55:03Z
MDU6SXNzdWUyNjM0MzIwMQ==,https://github.com/swagger-api/swagger-codegen/issues/136,2014-01-27T10:25:54Z,,2014-02-23T17:02:08Z,2014-02-23T17:02:08Z
MDU6SXNzdWUyNjU1NTkwNQ==,https://github.com/swagger-api/swagger-codegen/issues/140,2014-01-29T21:40:58Z,,2014-01-30T00:51:08Z,2014-01-30T01:14:48Z
MDU6SXNzdWUyNjkxMjg1OQ==,https://github.com/swagger-api/swagger-codegen/issues/143,2014-02-04T20:30:03Z,,,2014-03-08T20:52:07Z
MDU6SXNzdWUyNjkzMjI3Mw==,https://github.com/swagger-api/swagger-codegen/issues/144,2014-02-05T01:45:59Z,,2014-12-24T05:52:05Z,2014-12-24T05:52:05Z
MDU6SXNzdWUyNjk3NzIzOQ==,https://github.com/swagger-api/swagger-codegen/issues/147,2014-02-05T16:46:59Z,,2014-02-05T16:50:10Z,2014-02-05T17:03:17Z
MDU6SXNzdWUyNzAwNzg4MQ==,https://github.com/swagger-api/swagger-codegen/issues/148,2014-02-05T22:24:49Z,,2014-12-24T04:58:52Z,2014-12-24T04:58:52Z
MDU6SXNzdWUyNzEwNDM0Nw==,https://github.com/swagger-api/swagger-codegen/issues/149,2014-02-07T01:59:02Z,,2014-12-24T05:58:13Z,2014-12-24T05:58:13Z
MDU6SXNzdWUyNzQ1NzU1OQ==,https://github.com/swagger-api/swagger-codegen/issues/153,2014-02-12T18:45:01Z,,2014-02-27T15:13:59Z,2014-12-24T05:03:17Z
MDU6SXNzdWUyODkxOTM2Mg==,https://github.com/swagger-api/swagger-codegen/issues/161,2014-03-06T22:05:30Z,2014-12-24T05:48:02Z,2014-03-06T22:28:40Z,2017-11-29T03:34:38Z
MDU6SXNzdWUyODkyMzQxNA==,https://github.com/swagger-api/swagger-codegen/issues/162,2014-03-06T23:00:13Z,,2014-03-07T00:25:19Z,2014-12-24T04:56:46Z
MDU6SXNzdWUyODkyMzU2Ng==,https://github.com/swagger-api/swagger-codegen/issues/164,2014-03-06T23:02:47Z,,2014-03-07T00:24:27Z,2014-12-24T05:47:50Z
MDU6SXNzdWUyODk3OTY5OA==,https://github.com/swagger-api/swagger-codegen/issues/165,2014-03-07T16:47:02Z,,2014-03-19T02:51:37Z,2014-05-02T01:09:08Z
MDU6SXNzdWUyODk4MTEzMQ==,https://github.com/swagger-api/swagger-codegen/issues/166,2014-03-07T17:03:39Z,,2014-03-07T17:05:45Z,2014-03-19T02:51Z
MDU6SXNzdWUyODk4ODE5MQ==,https://github.com/swagger-api/swagger-codegen/issues/167,2014-03-07T18:41:51Z,,2014-03-19T02:50:07Z,2014-12-24T05:46:26Z
MDU6SXNzdWUyOTQzNDAyNw==,https://github.com/swagger-api/swagger-codegen/issues/168,2014-03-14T13:42:47Z,,2014-05-02T03:32:21Z,2014-05-02T03:32:21Z
MDU6SXNzdWUyOTU5MDMzMQ==,https://github.com/swagger-api/swagger-codegen/issues/171,2014-03-17T19:17:37Z,,2014-03-17T21:13:31Z,2014-04-22T20:06:03Z
MDU6SXNzdWUyOTgxNzY5NQ==,https://github.com/swagger-api/swagger-codegen/issues/173,2014-03-20T13:21:35Z,,2014-03-20T16:05:48Z,2014-05-02T01:06:05Z
MDU6SXNzdWUyOTk1NDE1MA==,https://github.com/swagger-api/swagger-codegen/issues/174,2014-03-22T04:17:40Z,,2014-05-02T01:04:36Z,2014-12-24T04:55:15Z
MDU6SXNzdWUzMDE3NzM4MA==,https://github.com/swagger-api/swagger-codegen/issues/176,2014-03-26T00:47:46Z,,2014-03-26T00:48:39Z,2014-05-02T01:08:31Z
MDU6SXNzdWUzMDM4NjU1OQ==,https://github.com/swagger-api/swagger-codegen/issues/177,2014-03-28T13:28:14Z,,,2014-04-22T20:05:33Z
MDU6SXNzdWUzMDYwMDE2MQ==,https://github.com/swagger-api/swagger-codegen/issues/178,2014-04-01T13:51:11Z,,2014-04-01T14:00:42Z,2014-04-01T14:00:42Z
MDU6SXNzdWUzMDkwMTg0NA==,https://github.com/swagger-api/swagger-codegen/issues/180,2014-04-04T23:12:47Z,2014-12-24T06:27:52Z,2014-06-06T00:44:47Z,2015-02-16T02:09:18Z
MDU6SXNzdWUzMTAyMDU0Ng==,https://github.com/swagger-api/swagger-codegen/issues/181,2014-04-07T20:46:18Z,2014-05-01T23:23:17Z,2014-05-01T23:23:12Z,2020-02-27T22:57:32Z
MDU6SXNzdWUzMTYxMTQ1OQ==,https://github.com/swagger-api/swagger-codegen/issues/182,2014-04-16T04:18:11Z,,2014-04-16T04:23:18Z,2014-04-16T18:25:15Z
MDU6SXNzdWUzMTY2ODYyMw==,https://github.com/swagger-api/swagger-codegen/issues/183,2014-04-16T18:49:33Z,,2014-04-16T18:52:01Z,2014-04-17T23:18:41Z
MDU6SXNzdWUzMTc3MTQ1Mg==,https://github.com/swagger-api/swagger-codegen/issues/184,2014-04-17T23:27:34Z,,2014-04-18T17:35:30Z,2014-04-18T17:35:30Z
MDU6SXNzdWUzMTk4NjI3OQ==,https://github.com/swagger-api/swagger-codegen/issues/185,2014-04-22T16:02:25Z,,2014-04-22T16:20:13Z,2014-04-22T18:42:39Z
MDU6SXNzdWUzMjAwNjAxNA==,https://github.com/swagger-api/swagger-codegen/issues/186,2014-04-22T20:07:57Z,,2014-04-23T00:14:41Z,2014-12-24T04:54:06Z
MDU6SXNzdWUzMjQ0MTIzMw==,https://github.com/swagger-api/swagger-codegen/issues/188,2014-04-29T12:37:09Z,,2014-04-29T13:00:44Z,2014-04-29T17:32:40Z
