id,name,open,labeled,commented,closed
MDU6SXNzdWU0NjM3NTc2Mw==,https://github.com/swagger-api/swagger-js/issues/153,2014-10-21T10:02:53Z,,2014-10-21T11:16:35Z,2014-12-04T06:12:35Z
MDU6SXNzdWU0NjM5MDI0Ng==,https://github.com/swagger-api/swagger-js/issues/154,2014-10-21T12:59:34Z,,2014-10-23T05:39:11Z,2014-10-23T05:39:11Z
MDU6SXNzdWU0NzAwNjgzOA==,https://github.com/swagger-api/swagger-js/issues/155,2014-10-28T09:53:14Z,,2014-10-28T09:56:42Z,2014-10-28T10:03:58Z
MDU6SXNzdWU0Nzk3Mzc0Ng==,https://github.com/swagger-api/swagger-js/issues/156,2014-11-06T15:22:10Z,,2014-11-06T15:39:27Z,2014-12-04T06:13:14Z
MDU6SXNzdWU0ODM1NDU2Mw==,https://github.com/swagger-api/swagger-js/issues/157,2014-11-11T07:07:01Z,,2014-11-26T20:49:50Z,2014-12-03T06:04:45Z
MDU6SXNzdWU0OTMwMTExMw==,https://github.com/swagger-api/swagger-js/issues/158,2014-11-18T22:16:16Z,,2014-11-18T22:24:13Z,2014-12-04T06:05:09Z
MDU6SXNzdWU0OTc2OTQ0Ng==,https://github.com/swagger-api/swagger-js/issues/160,2014-11-22T02:27:35Z,,2014-11-22T10:22:20Z,2015-03-26T05:30:19Z
MDU6SXNzdWU0OTg3NzkzMA==,https://github.com/swagger-api/swagger-js/issues/164,2014-11-24T11:05:45Z,,2014-12-03T05:49:17Z,2014-12-31T23:24:43Z
MDU6SXNzdWU1MDA5Njg3Mw==,https://github.com/swagger-api/swagger-js/issues/166,2014-11-25T23:06:51Z,,2014-11-26T07:08:39Z,2014-11-27T03:21:38Z
MDU6SXNzdWU1MDE5Nzg1NQ==,https://github.com/swagger-api/swagger-js/issues/167,2014-11-26T16:17:31Z,,2014-11-26T17:10:49Z,2014-11-26T18:06:18Z
MDU6SXNzdWU1MDMyMzM2MQ==,https://github.com/swagger-api/swagger-js/issues/168,2014-11-27T21:05Z,2014-12-24T02:39:57Z,2014-11-27T21:11:10Z,2015-01-06T06:19:32Z
MDU6SXNzdWU1MDkzMjQzNA==,https://github.com/swagger-api/swagger-js/issues/172,2014-12-04T06:13:35Z,2014-12-24T02:39:47Z,,2015-01-03T07:40:31Z
MDU6SXNzdWU1MTAwNzY2Nw==,https://github.com/swagger-api/swagger-js/issues/174,2014-12-04T18:05:13Z,,,2015-01-01T08:03:25Z
